,blog_name,title,description,post_url,date (YYYY-MM-DD),hashtags,short_url,writing_prompt_id,writing_prompt,total_amount_notes,response_id,response,blog_name_response,type_of_response,reblog_parent_name,reblog,submission,original content,structure,prompt_type
151,creativepromptsforwriting,Creative Writing Prompts,"Writing Sideblog by <a href=""https://agirlnamedjana.tumblr.com/"">agirlnamedjana</a>; same on <a href=""https://www.wattpad.com/user/agirlnamedjana"">Wattpad</a>. <p>\nCheck out my <a href=""https://www.instagram.com/creativepromptsforwriting/"">Instagram</a> for prompts and updates! </p><p>\nFind <a href=""https://creativepromptfills.tumblr.com/"">Prompt Fills</a> from the community!</p><p>\nPlease read my <a href=""https://creativepromptsforwriting.tumblr.com/post/641906734653456384/blog-etiquette"">Blog Etiquette</a>.</p><p>\n<a href=""https://creativepromptsforwriting.tumblr.com/post/633943514155253760/masterpost-how-to-write-a-story"">Masterpost: how to write</a>|<a href=""https://creativepromptsforwriting.tumblr.com/post/642950535717224448/master-prompt-list"">Master Prompt List</a></p><p>\n20 asks in inbox. 19 one word requests. Closed.</p><p>\nIf you like what I do, you can <a href=""https://ko-fi.com/creativepromptsforwriting"">buy me a coffee</a> or become a <a href=""https://ko-fi.com/creativepromptsforwriting/tiers"">member</a> ?</p><p>\nProfile pic made with <a href=""https://picrew.me/image_maker/332600"">Djarn\'s character maker</a>.</p>",https://creativepromptsforwriting.tumblr.com/post/711496554336436224/first-ive-been-following-u-for-a-while-and-i,11-3-2023,"['anon ask', 'ask', 'writing help', 'creativepromptsforwritingask', 'creativepromptsforwriting']",https://tmblr.co/Z_s_RjdVlbYq8q00,wp160,"'asking_name': 'Anonymous', 'asking_url': None, 'question': ""<p>First, I've been following u for a while, and I really love ur blog. Second, do you have any conflict scenes that require power without it to be a fight? I am in the midst of a novem writing, and i feel that my character only showcases her powers when she is hunting evil beings (not human) or having a sword fight. I want her to have more or experience more than that</p>"", 'answer': '<p>Thank you :)</p><p>You could also have her use her powers in cases of accidents or natural disasters. That way she can use them and gain more experience and it&rsquo;s still an interesting plot for your readers, without having to always bring out bad guys.</p><p>This can also show her natural talent with her powers and that she can not only use it for fighting, but also for surviving and helping others.</p><p>- Jana</p>', 'reblog': {'comment': '<p>Thank you :)</p><p>You could also have her use her powers in cases of accidents or natural disasters. That way she can use them and gain more experience and it’s still an interesting plot for your readers, without having to always bring out bad guys.</p><p>This can also show her natural talent with her powers and that she can not only use it for fighting, but also for surviving and helping others.</p><p>- Jana</p>",42,wp160r001,,,,,no,yes,no,"submission(question (<p></p>), answer(<p></p>))",['text']
152,creativepromptsforwriting,Creative Writing Prompts,"Writing Sideblog by <a href=""https://agirlnamedjana.tumblr.com/"">agirlnamedjana</a>; same on <a href=""https://www.wattpad.com/user/agirlnamedjana"">Wattpad</a>. <p>\nCheck out my <a href=""https://www.instagram.com/creativepromptsforwriting/"">Instagram</a> for prompts and updates! </p><p>\nFind <a href=""https://creativepromptfills.tumblr.com/"">Prompt Fills</a> from the community!</p><p>\nPlease read my <a href=""https://creativepromptsforwriting.tumblr.com/post/641906734653456384/blog-etiquette"">Blog Etiquette</a>.</p><p>\n<a href=""https://creativepromptsforwriting.tumblr.com/post/633943514155253760/masterpost-how-to-write-a-story"">Masterpost: how to write</a>|<a href=""https://creativepromptsforwriting.tumblr.com/post/642950535717224448/master-prompt-list"">Master Prompt List</a></p><p>\n20 asks in inbox. 19 one word requests. Closed.</p><p>\nIf you like what I do, you can <a href=""https://ko-fi.com/creativepromptsforwriting"">buy me a coffee</a> or become a <a href=""https://ko-fi.com/creativepromptsforwriting/tiers"">member</a> ?</p><p>\nProfile pic made with <a href=""https://picrew.me/image_maker/332600"">Djarn\'s character maker</a>.</p>",https://creativepromptsforwriting.tumblr.com/post/711424504339021824/does-this-story-need-to-be-written-down-is-it-not,10-3-2023,"['writing', 'writeblr', 'writing community', 'writers of tumblr']",https://tmblr.co/Z_s_RjdVVD51ei00,wp161,<p>Does this story need to be written down? Is it not enough to have it simply live in my head? </p>,1154,wp161r001,It is not enough,nexfox-art,reply,,no,no,yes,<p></p>,['text']
153,creativepromptsforwriting,Creative Writing Prompts,"Writing Sideblog by <a href=""https://agirlnamedjana.tumblr.com/"">agirlnamedjana</a>; same on <a href=""https://www.wattpad.com/user/agirlnamedjana"">Wattpad</a>. <p>\nCheck out my <a href=""https://www.instagram.com/creativepromptsforwriting/"">Instagram</a> for prompts and updates! </p><p>\nFind <a href=""https://creativepromptfills.tumblr.com/"">Prompt Fills</a> from the community!</p><p>\nPlease read my <a href=""https://creativepromptsforwriting.tumblr.com/post/641906734653456384/blog-etiquette"">Blog Etiquette</a>.</p><p>\n<a href=""https://creativepromptsforwriting.tumblr.com/post/633943514155253760/masterpost-how-to-write-a-story"">Masterpost: how to write</a>|<a href=""https://creativepromptsforwriting.tumblr.com/post/642950535717224448/master-prompt-list"">Master Prompt List</a></p><p>\n20 asks in inbox. 19 one word requests. Closed.</p><p>\nIf you like what I do, you can <a href=""https://ko-fi.com/creativepromptsforwriting"">buy me a coffee</a> or become a <a href=""https://ko-fi.com/creativepromptsforwriting/tiers"">member</a> ?</p><p>\nProfile pic made with <a href=""https://picrew.me/image_maker/332600"">Djarn\'s character maker</a>.</p>",https://creativepromptsforwriting.tumblr.com/post/711418588344598528/prompt-956,10-3-2023,"['prompt 956', 'creativepromptsforwriting', 'writing ideas', 'writing prompts', 'writing inspiration', 'writing', 'creative writing', 'writing prompt', 'writeblr']",https://tmblr.co/Z_s_RjdVTs-Kuy00,wp162,<p><h1>Prompt #956</h1><p>With monsters under her bed and skeletons in her closet she was never truly alone.</p></p>,334,wp162r001,#oc: kit cross #that's just her whole deal,socially-awkward-skeleton,reblog,creativepromptsforwriting,no,no,yes,<p><h1>Prompt #XXX</h1></p><p></p>,['text']
154,creativepromptsforwriting,Creative Writing Prompts,"Writing Sideblog by <a href=""https://agirlnamedjana.tumblr.com/"">agirlnamedjana</a>; same on <a href=""https://www.wattpad.com/user/agirlnamedjana"">Wattpad</a>. <p>\nCheck out my <a href=""https://www.instagram.com/creativepromptsforwriting/"">Instagram</a> for prompts and updates! </p><p>\nFind <a href=""https://creativepromptfills.tumblr.com/"">Prompt Fills</a> from the community!</p><p>\nPlease read my <a href=""https://creativepromptsforwriting.tumblr.com/post/641906734653456384/blog-etiquette"">Blog Etiquette</a>.</p><p>\n<a href=""https://creativepromptsforwriting.tumblr.com/post/633943514155253760/masterpost-how-to-write-a-story"">Masterpost: how to write</a>|<a href=""https://creativepromptsforwriting.tumblr.com/post/642950535717224448/master-prompt-list"">Master Prompt List</a></p><p>\n20 asks in inbox. 19 one word requests. Closed.</p><p>\nIf you like what I do, you can <a href=""https://ko-fi.com/creativepromptsforwriting"">buy me a coffee</a> or become a <a href=""https://ko-fi.com/creativepromptsforwriting/tiers"">member</a> ?</p><p>\nProfile pic made with <a href=""https://picrew.me/image_maker/332600"">Djarn\'s character maker</a>.</p>",https://creativepromptsforwriting.tumblr.com/post/711331805309075456/prompt-955,9-3-2023,"['prompt 955', 'creativepromptsforwriting', 'writing ideas', 'writing prompts', 'writing inspiration', 'writing', 'creative writing', 'writing prompt', 'writeblr']",https://tmblr.co/Z_s_RjdVA88Kue00,wp163,"<p><h1>Prompt #955</h1><p>It may look pretty, but the crown made her head ache and she couldn’t wait to get back to her rooms to remove it.</p></p>",319,wp163r001,#writing #writing prompt,willowravenheart24,reblog,creativepromptsforwriting,no,no,yes,<p><h1>Prompt #XXX</h1></p><p></p>,['text']
155,creativepromptsforwriting,Creative Writing Prompts,"Writing Sideblog by <a href=""https://agirlnamedjana.tumblr.com/"">agirlnamedjana</a>; same on <a href=""https://www.wattpad.com/user/agirlnamedjana"">Wattpad</a>. <p>\nCheck out my <a href=""https://www.instagram.com/creativepromptsforwriting/"">Instagram</a> for prompts and updates! </p><p>\nFind <a href=""https://creativepromptfills.tumblr.com/"">Prompt Fills</a> from the community!</p><p>\nPlease read my <a href=""https://creativepromptsforwriting.tumblr.com/post/641906734653456384/blog-etiquette"">Blog Etiquette</a>.</p><p>\n<a href=""https://creativepromptsforwriting.tumblr.com/post/633943514155253760/masterpost-how-to-write-a-story"">Masterpost: how to write</a>|<a href=""https://creativepromptsforwriting.tumblr.com/post/642950535717224448/master-prompt-list"">Master Prompt List</a></p><p>\n20 asks in inbox. 19 one word requests. Closed.</p><p>\nIf you like what I do, you can <a href=""https://ko-fi.com/creativepromptsforwriting"">buy me a coffee</a> or become a <a href=""https://ko-fi.com/creativepromptsforwriting/tiers"">member</a> ?</p><p>\nProfile pic made with <a href=""https://picrew.me/image_maker/332600"">Djarn\'s character maker</a>.</p>",https://creativepromptsforwriting.tumblr.com/post/711234619784183808/bad-romancesunrequitedbreak-up-masterpost,8-3-2023,"['writeblr', 'masterpost', 'bad romance', 'unrequited love prompts', 'break-up prompts', 'prompt lists', 'writing prompts', 'writing', 'writers of tumblr']",https://tmblr.co/Z_s_RjdUq1vGCa00,wp166,"<h1>Bad romances/unrequited/break-up Masterpost</h1><ul><li><a href=""https://creativepromptsforwriting.tumblr.com/post/628791222271655936/prompt-list-romantic-prompts-2"">Bad romances, unrequited, break-up Part I</a></li><li><a href=""https://creativepromptsforwriting.tumblr.com/post/629246750434246656/prompt-list-romantic-prompts-2"">Bad romances, unrequited, break-up Part II</a></li><li><a href=""https://creativepromptsforwriting.tumblr.com/post/649281844132642816/prompt-list-romantic-prompts-2"">Bad romances, unrequited, break-up Part III</a></li><li><a href=""https://creativepromptsforwriting.tumblr.com/post/649724817445126144/dramaticbreak-up-dialogue-prompts"">Dramatic/Break-up Dialogue Prompts</a></li><li><a href=""https://creativepromptsforwriting.tumblr.com/post/703183717656625153/hi-dear-im-the-anon-who-asked-you-about-break-up"">More Break-up Dialogue Prompts</a></li><li><a href=""https://creativepromptsforwriting.tumblr.com/post/705354744492900352/good-morningevening-i-dont-know-if-youre"">Unwanted Attention Prompts</a></li><li><a href=""https://creativepromptsforwriting.tumblr.com/post/642856168314830848/hii-this-might-be-a-weird-request-but-i-was"">Unrequited Love Prompts</a></li><li><a href=""https://creativepromptsforwriting.tumblr.com/post/681895318902702080/hi-im-writing-a-couple-where-the-affection-is"">One-sided affections dialogue</a></li><li><a href=""https://creativepromptsforwriting.tumblr.com/post/706627157967912960/i-was-wondering-if-you-have-some-prompts-of-a-date"">Date with a nice guy prompts</a></li><li><a href=""https://creativepromptsforwriting.tumblr.com/post/663600987522678784/hello-do-you-happen-to-have-any-light-angst"">Relationship Problems</a></li></ul><p>If you like my blog and want to support me, you can\xa0<a href=""https://t.umblr.com/redirect?z=https%3A%2F%2Fko-fi.com%2Fcreativepromptsforwriting&amp;t=YTgwYWZjODM3YjQxYWRjY2U2ZjRmMTUzYjI2N2E0OWE5YWU3MzQ5OCw4OGY5OWQyODI0MTQzYjliMzBiZWM0NDE0Y2QzNDRkMDYxOTkzOGE4&amp;ts=1609781402"">buy me a coffee</a>\xa0or\xa0<a href=""https://href.li/?https://ko-fi.com/creativepromptsforwriting/tiers"">become a member</a>!\xa0And check out my\xa0<a href=""https://href.li/?https://www.instagram.com/creativepromptsforwriting/"">Instagram</a>! ??</p>",269,wp166r001,#masterpost #bad romance #unrequited love prompts #break-up prompts# prompt list #daily writing prompt #writing prompt,myseconddumpsterfire,reblog,creativepromptsforwriting,no,no,yes,<h1>title</h1><ul><li></li></ul><p></p>,"['text', 'link']"
156,creativepromptsforwriting,Creative Writing Prompts,"Writing Sideblog by <a href=""https://agirlnamedjana.tumblr.com/"">agirlnamedjana</a>; same on <a href=""https://www.wattpad.com/user/agirlnamedjana"">Wattpad</a>. <p>\nCheck out my <a href=""https://www.instagram.com/creativepromptsforwriting/"">Instagram</a> for prompts and updates! </p><p>\nFind <a href=""https://creativepromptfills.tumblr.com/"">Prompt Fills</a> from the community!</p><p>\nPlease read my <a href=""https://creativepromptsforwriting.tumblr.com/post/641906734653456384/blog-etiquette"">Blog Etiquette</a>.</p><p>\n<a href=""https://creativepromptsforwriting.tumblr.com/post/633943514155253760/masterpost-how-to-write-a-story"">Masterpost: how to write</a>|<a href=""https://creativepromptsforwriting.tumblr.com/post/642950535717224448/master-prompt-list"">Master Prompt List</a></p><p>\n20 asks in inbox. 19 one word requests. Closed.</p><p>\nIf you like what I do, you can <a href=""https://ko-fi.com/creativepromptsforwriting"">buy me a coffee</a> or become a <a href=""https://ko-fi.com/creativepromptsforwriting/tiers"">member</a> ?</p><p>\nProfile pic made with <a href=""https://picrew.me/image_maker/332600"">Djarn\'s character maker</a>.</p>",https://creativepromptsforwriting.tumblr.com/post/711152950683336704/fun-au-combo-ii,7-3-2023,"['au combos', 'au ideas', 'writing', 'alternate universe', 'fiction', 'creative prompts', 'writeblr', 'writing community', 'writers on tumblr', 'creativepromptsforwriting']",https://tmblr.co/Z_s_RjdUXTS_Su00,wp167,"<h1>Fun AU Combos II</h1><p><i>I took my list of </i><i><a href=""https://creativepromptsforwriting.tumblr.com/post/636962547463061504/au-ideas"">AUs</a></i><i> and used a random number generator to create 10 AU combos, which may or may not seem crazy. Let&rsquo;s see if they spark some ideas!</i></p><ol><li><b>Ghost AU</b> x <b>Boarding School AU</b></li><li><b>Neighbors AU </b>x <b>Flower Shop AU</b></li><li><b>Band AU </b>x <b>Historical AU</b></li><li><b>Fairytale AU</b> x <b>Outer Space AU</b></li><li><b>College AU</b> x <b>Boarding School AU</b></li><li><b>Roommates AU</b> x <b>Tattoo Shop AU</b></li><li><b>Supernatural/Magic AU</b> x <b>Firefighter AU</b></li><li><b>Bookstore AU</b> x <b>Rockstar AU</b></li><li><b>Superhero/Villain AU</b> x <b>Band AU</b></li><li><b>Soulmates AU</b> x <b>Flower Shop AU</b></li></ol><p><i>Number 3 calls for a bard, methinks. What do you think?</i></p>', 'reblog': {'comment': '<p><h1>Fun AU Combos II</h1><p><i>I took my list of </i><i><a href=""https://creativepromptsforwriting.tumblr.com/post/636962547463061504/au-ideas"">AUs</a></i><i> and used a random number generator to create 10 AU combos, which may or may not seem crazy. Let’s see if they spark some ideas!</i></p><ol><li><b>Ghost AU</b> x <b>Boarding School AU</b></li><li><b>Neighbors AU </b>x <b>Flower Shop AU</b></li><li><b>Band AU </b>x <b>Historical AU</b></li><li><b>Fairytale AU</b> x <b>Outer Space AU</b></li><li><b>College AU</b> x <b>Boarding School AU</b></li><li><b>Roommates AU</b> x <b>Tattoo Shop AU</b></li><li><b>Supernatural/Magic AU</b> x <b>Firefighter AU</b></li><li><b>Bookstore AU</b> x <b>Rockstar AU</b></li><li><b>Superhero/Villain AU</b> x <b>Band AU</b></li><li><b>Soulmates AU</b> x <b>Flower Shop AU</b></li></ol><p><i>Number 3 calls for a bard, methinks. What do you think?</i></p></p>",558,wp167r001,"I like no.8, sounds very interesting ❤️",findyourtruth,reply,,no,no,yes,<h1>title</h1><p><ol><li></li></ol></p>,"['text', 'link']"
157,creativepromptsforwriting,Creative Writing Prompts,"Writing Sideblog by <a href=""https://agirlnamedjana.tumblr.com/"">agirlnamedjana</a>; same on <a href=""https://www.wattpad.com/user/agirlnamedjana"">Wattpad</a>. <p>\nCheck out my <a href=""https://www.instagram.com/creativepromptsforwriting/"">Instagram</a> for prompts and updates! </p><p>\nFind <a href=""https://creativepromptfills.tumblr.com/"">Prompt Fills</a> from the community!</p><p>\nPlease read my <a href=""https://creativepromptsforwriting.tumblr.com/post/641906734653456384/blog-etiquette"">Blog Etiquette</a>.</p><p>\n<a href=""https://creativepromptsforwriting.tumblr.com/post/633943514155253760/masterpost-how-to-write-a-story"">Masterpost: how to write</a>|<a href=""https://creativepromptsforwriting.tumblr.com/post/642950535717224448/master-prompt-list"">Master Prompt List</a></p><p>\n20 asks in inbox. 19 one word requests. Closed.</p><p>\nIf you like what I do, you can <a href=""https://ko-fi.com/creativepromptsforwriting"">buy me a coffee</a> or become a <a href=""https://ko-fi.com/creativepromptsforwriting/tiers"">member</a> ?</p><p>\nProfile pic made with <a href=""https://picrew.me/image_maker/332600"">Djarn\'s character maker</a>.</p>",https://creativepromptsforwriting.tumblr.com/post/711146802647318528/prompt-954,7-3-2023,"['prompt 954', 'creativepromptsforwriting', 'writing ideas', 'writing prompts', 'writing inspiration', 'writing', 'creative writing', 'writing prompt', 'writeblr']",https://tmblr.co/Z_s_RjdUW3-Ayi00,wp168,"<h1>Prompt #954</h1><p>&ldquo;Can you please say it?&rdquo;</p><p>&ldquo;I think you know what I mean.&rdquo;</p><p>&ldquo;Please - spell it out for me so that there is definitely no chance of a misunderstanding between us.&rdquo;</p>', 'reblog': {'comment': '<p><h1>Prompt #954</h1><p>“Can you please say it?”</p><p>“I think you know what I mean.”</p><p>“Please - spell it out for me so that there is definitely no chance of a misunderstanding between us.”</p></p>",482,wp168r001,"I kind of want to write this… but I stuck at romantic, lovey dovey stuff lol",rickie-the-storyteller,reply,,yes,no,no,<h1>title</h1><p></p>,['text']
158,creativepromptsforwriting,Creative Writing Prompts,"Writing Sideblog by <a href=""https://agirlnamedjana.tumblr.com/"">agirlnamedjana</a>; same on <a href=""https://www.wattpad.com/user/agirlnamedjana"">Wattpad</a>. <p>\nCheck out my <a href=""https://www.instagram.com/creativepromptsforwriting/"">Instagram</a> for prompts and updates! </p><p>\nFind <a href=""https://creativepromptfills.tumblr.com/"">Prompt Fills</a> from the community!</p><p>\nPlease read my <a href=""https://creativepromptsforwriting.tumblr.com/post/641906734653456384/blog-etiquette"">Blog Etiquette</a>.</p><p>\n<a href=""https://creativepromptsforwriting.tumblr.com/post/633943514155253760/masterpost-how-to-write-a-story"">Masterpost: how to write</a>|<a href=""https://creativepromptsforwriting.tumblr.com/post/642950535717224448/master-prompt-list"">Master Prompt List</a></p><p>\n20 asks in inbox. 19 one word requests. Closed.</p><p>\nIf you like what I do, you can <a href=""https://ko-fi.com/creativepromptsforwriting"">buy me a coffee</a> or become a <a href=""https://ko-fi.com/creativepromptsforwriting/tiers"">member</a> ?</p><p>\nProfile pic made with <a href=""https://picrew.me/image_maker/332600"">Djarn\'s character maker</a>.</p>",https://creativepromptsforwriting.tumblr.com/post/711059729346068480/prompt-953,6-3-2023,"['prompt 953', 'creativepromptsforwriting', 'writing ideas', 'writing prompts', 'writing inspiration', 'writing', 'creative writing', 'writing prompt', 'writeblr']",https://tmblr.co/Z_s_RjdUCGvrmW00,wp173,<p><h1>Prompt #953</h1><p>“The saddest part about this is that for one tiny moment I actually believed you.”</p></p>,543,wp173r001,The saddest part about this is that for one tiny moment I actually believed you. He mocked sarcastically before pointing the gun against the young woman's head.,thebispy777,reply,,no,no,yes,<p><h1>Prompt #XXX</h1><p></p></p>,['text']
159,creativepromptsforwriting,Creative Writing Prompts,"Writing Sideblog by <a href=""https://agirlnamedjana.tumblr.com/"">agirlnamedjana</a>; same on <a href=""https://www.wattpad.com/user/agirlnamedjana"">Wattpad</a>. <p>\nCheck out my <a href=""https://www.instagram.com/creativepromptsforwriting/"">Instagram</a> for prompts and updates! </p><p>\nFind <a href=""https://creativepromptfills.tumblr.com/"">Prompt Fills</a> from the community!</p><p>\nPlease read my <a href=""https://creativepromptsforwriting.tumblr.com/post/641906734653456384/blog-etiquette"">Blog Etiquette</a>.</p><p>\n<a href=""https://creativepromptsforwriting.tumblr.com/post/633943514155253760/masterpost-how-to-write-a-story"">Masterpost: how to write</a>|<a href=""https://creativepromptsforwriting.tumblr.com/post/642950535717224448/master-prompt-list"">Master Prompt List</a></p><p>\n20 asks in inbox. 19 one word requests. Closed.</p><p>\nIf you like what I do, you can <a href=""https://ko-fi.com/creativepromptsforwriting"">buy me a coffee</a> or become a <a href=""https://ko-fi.com/creativepromptsforwriting/tiers"">member</a> ?</p><p>\nProfile pic made with <a href=""https://picrew.me/image_maker/332600"">Djarn\'s character maker</a>.</p>",https://creativepromptsforwriting.tumblr.com/post/710975934040342528/prompt-952,5-3-2023,"['prompt 952', 'writing prompts', 'creativepromptsforwriting', 'creative writing', 'writing prompt', 'writeblr']",https://tmblr.co/Z_s_RjdTvDXOKu00,wp175,"<p><h1>Prompt #952</h1><p>“When life gives you lemons, squirt the juice into your enemies’ eyes and watch them whimper.”</p></p>",496,wp175r001,"Reminds me of this great quote from The Amazing World of Gumball: ""When life gives you lemons, you squeeze them back into life's eyes!""",rickie-the-storyteller,reply,,no,no,yes,<p><h1>Prompt #XXX</h1><p></p></p>,['text']
160,creativepromptsforwriting,Creative Writing Prompts,"Writing Sideblog by <a href=""https://agirlnamedjana.tumblr.com/"">agirlnamedjana</a>; same on <a href=""https://www.wattpad.com/user/agirlnamedjana"">Wattpad</a>. <p>\nCheck out my <a href=""https://www.instagram.com/creativepromptsforwriting/"">Instagram</a> for prompts and updates! </p><p>\nFind <a href=""https://creativepromptfills.tumblr.com/"">Prompt Fills</a> from the community!</p><p>\nPlease read my <a href=""https://creativepromptsforwriting.tumblr.com/post/641906734653456384/blog-etiquette"">Blog Etiquette</a>.</p><p>\n<a href=""https://creativepromptsforwriting.tumblr.com/post/633943514155253760/masterpost-how-to-write-a-story"">Masterpost: how to write</a>|<a href=""https://creativepromptsforwriting.tumblr.com/post/642950535717224448/master-prompt-list"">Master Prompt List</a></p><p>\n20 asks in inbox. 19 one word requests. Closed.</p><p>\nIf you like what I do, you can <a href=""https://ko-fi.com/creativepromptsforwriting"">buy me a coffee</a> or become a <a href=""https://ko-fi.com/creativepromptsforwriting/tiers"">member</a> ?</p><p>\nProfile pic made with <a href=""https://picrew.me/image_maker/332600"">Djarn\'s character maker</a>.</p>",https://creativepromptsforwriting.tumblr.com/post/710967990715334656/hello-do-you-have-prompts-for-misunderstandings,5-3-2023,"['anon ask', 'ask', 'creative writing', 'prompt list', 'writing prompts', 'misunderstandings', 'writing inspiration', 'writing inspo', 'writing ideas', 'creativepromptsforwritingask', 'creativepromptsforwriting']",https://tmblr.co/Z_s_RjdTtPxbGi00,wp176,"'asking_name': 'Anonymous', 'asking_url': None, 'question': '<p>Hello! Do you have prompts for misunderstandings between a couple, but then resolving? </p>', 'answer': '<p>Hi :)</p><p>Sure, here are some prompts for you:</p><h2><b>Misunderstandings Prompts</b></h2><ul><li>Character A knows that their partner, Character B, has a big project coming up and therefore working overtime. And because they know that, they can&rsquo;t believe their eyes when they see their partner in the mall they are at with their friends. - Gets resolved by their friends confronting Character B and finding out that they were looking for a ring.</li><li>They are finally on a date and Character A tries too act cool, and it&rsquo;s too convincing and now Character B doesn&rsquo;t think they are really into them. Character A needs to show that they are not really cool, but actually super excited.</li><li>Character A wants to throw an amazing surprise party for their partner, Character B. They try to work everything out behind their partner&rsquo;s back and ask a party planner, Character C, for their help. Acquaintances see A and C together and tell B that their partner is likely having an affair.</li><li>Character A is pining after their best friend and is starting to feel guilty for how much they enjoy their friend&rsquo;s easy touches and affections knowing that they themself want more than friendship. Unbeknownst to them, Character B actually thinks they&rsquo;ve been in a relationship for a long time and Character A is just not ready yet for deeper intimacy.</li></ul><p>Hope you like them!</p><p>- Jana</p>",324,wp176r001,THE LAST ONE IS FUNNY OMG,soph1333,reply,,no,yes,no,"submission(question(<p></p>), answer(<p></p><ul><li></li></ul><p></p>))",['text']
161,creativepromptsforwriting,Creative Writing Prompts,"Writing Sideblog by <a href=""https://agirlnamedjana.tumblr.com/"">agirlnamedjana</a>; same on <a href=""https://www.wattpad.com/user/agirlnamedjana"">Wattpad</a>. <p>\nCheck out my <a href=""https://www.instagram.com/creativepromptsforwriting/"">Instagram</a> for prompts and updates! </p><p>\nFind <a href=""https://creativepromptfills.tumblr.com/"">Prompt Fills</a> from the community!</p><p>\nPlease read my <a href=""https://creativepromptsforwriting.tumblr.com/post/641906734653456384/blog-etiquette"">Blog Etiquette</a>.</p><p>\n<a href=""https://creativepromptsforwriting.tumblr.com/post/633943514155253760/masterpost-how-to-write-a-story"">Masterpost: how to write</a>|<a href=""https://creativepromptsforwriting.tumblr.com/post/642950535717224448/master-prompt-list"">Master Prompt List</a></p><p>\n20 asks in inbox. 19 one word requests. Closed.</p><p>\nIf you like what I do, you can <a href=""https://ko-fi.com/creativepromptsforwriting"">buy me a coffee</a> or become a <a href=""https://ko-fi.com/creativepromptsforwriting/tiers"">member</a> ?</p><p>\nProfile pic made with <a href=""https://picrew.me/image_maker/332600"">Djarn\'s character maker</a>.</p>",https://creativepromptsforwriting.tumblr.com/post/710965122955460608/do-you-have-any-tips-on-how-to-handle-a,5-3-2023,"['anon ask', 'polyamourous', 'polyam relationships', 'writing advice', 'writing tips']",https://tmblr.co/Z_s_RjdTsmCnSy00,wp177,"'asking_name': 'Anonymous', 'asking_url': None, 'question': '<p>Do you have any tips on how to handle a polyamorous relationship where two of the people aren’t dating? Like A and B are dating, and B and C are dating, but A and C are just friends and both perfectly fine with the other one dating B.</p>', 'answer': '<p>I&rsquo;m not the most knowledgable about this. I wrote OT3 Prompts before, but all of them were in a relationship with each other.</p><ul><li><a href=""https://creativepromptsforwriting.tumblr.com/post/641322430018748416/ot3-prompts"">OT3 Prompts</a></li><li><a href=""https://creativepromptsforwriting.tumblr.com/post/642299641695715328/ot3-ideas"">OT3 Ideas</a></li></ul><p>I have this post on <a href=""https://creativepromptsforwriting.tumblr.com/post/637019463502512128/hi-there-i-hope-this-is-okay-first-of-all-i-just"">How to write a polyamorous relationship</a> in which I sum up things that I&rsquo;ve heard about polyam relationships. But like I said in that post, it&rsquo;s important to hear from people actually in that situation, so please consider asking people in relationships like that. I&rsquo;m sure there are quite a few here on Tumblr.</p><p>- Jana</p>",109,wp177r001,"Hi anon. I dated like that, and I would say you could explore how each of the characters feels about the others, who came first and who came second, how they deal with minor jealousy (or how they dealt with major jealousy! Maybe not everyone was already aware of the poly stuff before this relationship came into life!), how B balances time with two partners. Best of luck <3",checkeredmice,reply,,no,yes,no,"submission(question (<p></p>), answer(<p></p><ul><li></li></ul><p></p>))","['text', 'link']"
